case_id,activity,enable_time,start_time,end_time,resource
14,J,2012-03-20 09:03:55.235485+00:00,2012-03-20 09:04:44.469619+00:00,2012-03-20 09:09:44.469619+00:00,Jolyne
12,J,2012-03-20 09:04:44.469619+00:00,2012-03-20 09:06:00.253335+00:00,2012-03-20 09:11:00.253335+00:00,Jonathan
15,B,2012-03-20 09:05:00.000000+00:00,2012-03-20 09:05:00.000000+00:00,2012-03-20 09:10:00.000000+00:00,Pucci
11,M,2012-03-20 09:06:00.253335+00:00,2012-03-20 09:08:55.235485+00:00,2012-03-20 09:13:55.235485+00:00,Giorno
13,I,2012-03-20 09:08:55.235485+00:00,2012-03-20 09:09:44.469619+00:00,2012-03-20 09:14:44.469619+00:00,Jolyne
14,K,2012-03-20 09:09:44.469619+00:00,2012-03-20 09:11:00.253335+00:00,2012-03-20 09:16:00.253335+00:00,Jonathan
15,E,2012-03-20 09:10:00.000000+00:00,2012-03-20 09:10:00.000000+00:00,2012-03-20 09:15:00.000000+00:00,DIO
12,K,2012-03-20 09:11:00.253335+00:00,2012-03-20 09:13:55.235485+00:00,2012-03-20 09:18:55.235485+00:00,Giorno
11,N,2012-03-20 09:13:55.235485+00:00,2012-03-20 09:14:44.469619+00:00,2012-03-20 09:19:44.469619+00:00,Jolyne
13,L,2012-03-20 09:14:44.469619+00:00,2012-03-20 09:16:00.253335+00:00,2012-03-20 09:21:00.253335+00:00,Jonathan
15,I,2012-03-20 09:15:00.000000+00:00,2012-03-20 09:18:55.235485+00:00,2012-03-20 09:23:55.235485+00:00,Giorno
14,N,2012-03-20 09:16:00.253335+00:00,2012-03-20 09:19:44.469619+00:00,2012-03-20 09:24:44.469619+00:00,Jolyne
12,N,2012-03-20 09:18:55.235485+00:00,2012-03-20 09:21:00.253335+00:00,2012-03-20 09:26:00.253335+00:00,Jonathan
11,P,2012-03-20 09:19:44.469619+00:00,2012-03-20 09:23:55.235485+00:00,2012-03-20 09:28:55.235485+00:00,Giorno
13,M,2012-03-20 09:21:00.253335+00:00,2012-03-20 09:24:44.469619+00:00,2012-03-20 09:29:44.469619+00:00,Jolyne
15,L,2012-03-20 09:23:55.235485+00:00,2012-03-20 09:26:00.253335+00:00,2012-03-20 09:31:00.253335+00:00,Jonathan
14,O,2012-03-20 09:24:44.469619+00:00,2012-03-20 09:28:55.235485+00:00,2012-03-20 09:33:55.235485+00:00,Giorno
12,P,2012-03-20 09:26:00.253335+00:00,2012-03-20 09:29:44.469619+00:00,2012-03-20 09:34:44.469619+00:00,Jolyne
16,A,2012-03-20 09:27:59.999730+00:00,2012-03-20 09:27:59.999730+00:00,2012-03-20 09:32:59.999730+00:00,Pucci
13,N,2012-03-20 09:29:44.469619+00:00,2012-03-20 09:31:00.253335+00:00,2012-03-20 09:36:00.253335+00:00,Jonathan
15,M,2012-03-20 09:31:00.253335+00:00,2012-03-20 09:33:55.235485+00:00,2012-03-20 09:38:55.235485+00:00,Giorno
16,B,2012-03-20 09:32:59.999730+00:00,2012-03-20 09:32:59.999730+00:00,2012-03-20 09:37:59.999730+00:00,DIO
14,I,2012-03-20 09:33:55.235485+00:00,2012-03-20 09:34:44.469619+00:00,2012-03-20 09:39:44.469619+00:00,Jolyne
13,O,2012-03-20 09:36:00.253335+00:00,2012-03-20 09:36:00.253335+00:00,2012-03-20 09:41:00.253335+00:00,Jonathan
16,F,2012-03-20 09:37:59.999730+00:00,2012-03-20 09:37:59.999730+00:00,2012-03-20 09:42:59.999730+00:00,Pucci
15,N,2012-03-20 09:38:55.235485+00:00,2012-03-20 09:38:55.235485+00:00,2012-03-20 09:43:55.235485+00:00,Giorno
14,L,2012-03-20 09:39:44.469619+00:00,2012-03-20 09:39:44.469619+00:00,2012-03-20 09:44:44.469619+00:00,Jolyne
13,I,2012-03-20 09:41:00.253335+00:00,2012-03-20 09:41:00.253335+00:00,2012-03-20 09:46:00.253335+00:00,Jonathan
16,G,2012-03-20 09:42:59.999730+00:00,2012-03-20 09:42:59.999730+00:00,2012-03-20 09:47:59.999730+00:00,DIO
15,O,2012-03-20 09:43:55.235485+00:00,2012-03-20 09:43:55.235485+00:00,2012-03-20 09:48:55.235485+00:00,Giorno
14,M,2012-03-20 09:44:44.469619+00:00,2012-03-20 09:44:44.469619+00:00,2012-03-20 09:49:44.469619+00:00,Jolyne
13,J,2012-03-20 09:46:00.253335+00:00,2012-03-20 09:46:00.253335+00:00,2012-03-20 09:51:00.253335+00:00,Jonathan
16,H,2012-03-20 09:47:59.999730+00:00,2012-03-20 09:47:59.999730+00:00,2012-03-20 09:52:59.999730+00:00,Pucci
15,I,2012-03-20 09:48:55.235485+00:00,2012-03-20 09:48:55.235485+00:00,2012-03-20 09:53:55.235485+00:00,Giorno
14,N,2012-03-20 09:49:44.469619+00:00,2012-03-20 09:49:44.469619+00:00,2012-03-20 09:54:44.469619+00:00,Jolyne
13,K,2012-03-20 09:51:00.253335+00:00,2012-03-20 09:51:00.253335+00:00,2012-03-20 09:56:00.253335+00:00,Jonathan
16,I,2012-03-20 09:52:59.999730+00:00,2012-03-20 09:53:55.235485+00:00,2012-03-20 09:58:55.235485+00:00,Giorno
15,J,2012-03-20 09:53:55.235485+00:00,2012-03-20 09:54:44.469619+00:00,2012-03-20 09:59:44.469619+00:00,Jolyne
14,P,2012-03-20 09:54:44.469619+00:00,2012-03-20 09:56:00.253335+00:00,2012-03-20 10:01:00.253335+00:00,Jonathan
13,N,2012-03-20 09:56:00.253335+00:00,2012-03-20 09:58:55.235485+00:00,2012-03-20 10:03:55.235485+00:00,Giorno
16,L,2012-03-20 09:58:55.235485+00:00,2012-03-20 09:59:44.469619+00:00,2012-03-20 10:04:44.469619+00:00,Jolyne
15,K,2012-03-20 09:59:44.469619+00:00,2012-03-20 10:01:00.253335+00:00,2012-03-20 10:06:00.253335+00:00,Jonathan
17,A,2012-03-20 10:03:01.617041+00:00,2012-03-20 10:03:01.617041+00:00,2012-03-20 10:08:01.617041+00:00,DIO
13,O,2012-03-20 10:03:55.235485+00:00,2012-03-20 10:03:55.235485+00:00,2012-03-20 10:08:55.235485+00:00,Giorno
16,M,2012-03-20 10:04:44.469619+00:00,2012-03-20 10:04:44.469619+00:00,2012-03-20 10:09:44.469619+00:00,Jolyne
15,N,2012-03-20 10:06:00.253335+00:00,2012-03-20 10:06:00.253335+00:00,2012-03-20 10:11:00.253335+00:00,Jonathan
17,B,2012-03-20 10:08:01.617041+00:00,2012-03-20 10:08:01.617041+00:00,2012-03-20 10:13:01.617041+00:00,Pucci
13,I,2012-03-20 10:08:55.235485+00:00,2012-03-20 10:08:55.235485+00:00,2012-03-20 10:13:55.235485+00:00,Giorno
16,N,2012-03-20 10:09:44.469619+00:00,2012-03-20 10:09:44.469619+00:00,2012-03-20 10:14:44.469619+00:00,Jolyne
15,P,2012-03-20 10:11:00.253335+00:00,2012-03-20 10:11:00.253335+00:00,2012-03-20 10:16:00.253335+00:00,Jonathan
17,F,2012-03-20 10:13:01.617041+00:00,2012-03-20 10:13:01.617041+00:00,2012-03-20 10:18:01.617041+00:00,DIO
13,J,2012-03-20 10:13:55.235485+00:00,2012-03-20 10:13:55.235485+00:00,2012-03-20 10:18:55.235485+00:00,Giorno
16,P,2012-03-20 10:14:44.469619+00:00,2012-03-20 10:14:44.469619+00:00,2012-03-20 10:19:44.469619+00:00,Jolyne
17,G,2012-03-20 10:18:01.617041+00:00,2012-03-20 10:18:01.617041+00:00,2012-03-20 10:23:01.617041+00:00,Pucci
13,K,2012-03-20 10:18:55.235485+00:00,2012-03-20 10:18:55.235485+00:00,2012-03-20 10:23:55.235485+00:00,Jonathan
17,H,2012-03-20 10:23:01.617041+00:00,2012-03-20 10:23:01.617041+00:00,2012-03-20 10:28:01.617041+00:00,DIO
13,N,2012-03-20 10:23:55.235485+00:00,2012-03-20 10:23:55.235485+00:00,2012-03-20 10:28:55.235485+00:00,Giorno
17,I,2012-03-20 10:28:01.617041+00:00,2012-03-20 10:28:01.617041+00:00,2012-03-20 10:33:01.617041+00:00,Jolyne
13,P,2012-03-20 10:28:55.235485+00:00,2012-03-20 10:28:55.235485+00:00,2012-03-20 10:33:55.235485+00:00,Jonathan
17,L,2012-03-20 10:33:01.617041+00:00,2012-03-20 10:33:01.617041+00:00,2012-03-20 10:38:01.617041+00:00,Giorno
18,A,2012-03-20 10:37:07.105294+00:00,2012-03-20 10:37:07.105294+00:00,2012-03-20 10:42:07.105294+00:00,Pucci
17,M,2012-03-20 10:38:01.617041+00:00,2012-03-20 10:38:01.617041+00:00,2012-03-20 10:43:01.617041+00:00,Jolyne
18,B,2012-03-20 10:42:07.105294+00:00,2012-03-20 10:42:07.105294+00:00,2012-03-20 10:47:07.105294+00:00,DIO
17,N,2012-03-20 10:43:01.617041+00:00,2012-03-20 10:43:01.617041+00:00,2012-03-20 10:48:01.617041+00:00,Jonathan
18,E,2012-03-20 10:47:07.105294+00:00,2012-03-20 10:47:07.105294+00:00,2012-03-20 10:52:07.105294+00:00,Pucci
17,P,2012-03-20 10:48:01.617041+00:00,2012-03-20 10:48:01.617041+00:00,2012-03-20 10:53:01.617041+00:00,Giorno
18,I,2012-03-20 10:52:07.105294+00:00,2012-03-20 10:52:07.105294+00:00,2012-03-20 10:57:07.105294+00:00,Jolyne
18,J,2012-03-20 10:57:07.105294+00:00,2012-03-20 10:57:07.105294+00:00,2012-03-20 11:02:07.105294+00:00,Jonathan
19,A,2012-03-20 10:59:22.592021+00:00,2012-03-20 10:59:22.592021+00:00,2012-03-20 11:04:22.592021+00:00,DIO
18,K,2012-03-20 11:02:07.105294+00:00,2012-03-20 11:02:07.105294+00:00,2012-03-20 11:07:07.105294+00:00,Giorno
19,B,2012-03-20 11:04:22.592021+00:00,2012-03-20 11:04:22.592021+00:00,2012-03-20 11:09:22.592021+00:00,Pucci
18,N,2012-03-20 11:07:07.105294+00:00,2012-03-20 11:07:07.105294+00:00,2012-03-20 11:12:07.105294+00:00,Jolyne
19,F,2012-03-20 11:09:22.592021+00:00,2012-03-20 11:09:22.592021+00:00,2012-03-20 11:14:22.592021+00:00,DIO
18,P,2012-03-20 11:12:07.105294+00:00,2012-03-20 11:12:07.105294+00:00,2012-03-20 11:17:07.105294+00:00,Jonathan
19,G,2012-03-20 11:14:22.592021+00:00,2012-03-20 11:14:22.592021+00:00,2012-03-20 11:19:22.592021+00:00,Pucci
19,H,2012-03-20 11:19:22.592021+00:00,2012-03-20 11:19:22.592021+00:00,2012-03-20 11:24:22.592021+00:00,DIO
19,I,2012-03-20 11:24:22.592021+00:00,2012-03-20 11:24:22.592021+00:00,2012-03-20 11:29:22.592021+00:00,Giorno
20,A,2012-03-20 11:25:51.608886+00:00,2012-03-20 11:25:51.608886+00:00,2012-03-20 11:30:51.608886+00:00,Pucci
19,J,2012-03-20 11:29:22.592021+00:00,2012-03-20 11:29:22.592021+00:00,2012-03-20 11:34:22.592021+00:00,Jolyne
20,B,2012-03-20 11:30:51.608886+00:00,2012-03-20 11:30:51.608886+00:00,2012-03-20 11:35:51.608886+00:00,DIO
19,K,2012-03-20 11:34:22.592021+00:00,2012-03-20 11:34:22.592021+00:00,2012-03-20 11:39:22.592021+00:00,Jonathan
20,F,2012-03-20 11:35:51.608886+00:00,2012-03-20 11:35:51.608886+00:00,2012-03-20 11:40:51.608886+00:00,Pucci
19,N,2012-03-20 11:39:22.592021+00:00,2012-03-20 11:39:22.592021+00:00,2012-03-20 11:44:22.592021+00:00,Giorno
20,G,2012-03-20 11:40:51.608886+00:00,2012-03-20 11:40:51.608886+00:00,2012-03-20 11:45:51.608886+00:00,DIO
21,A,2012-03-20 11:42:13.142119+00:00,2012-03-20 11:42:13.142119+00:00,2012-03-20 11:47:13.142119+00:00,Pucci
19,O,2012-03-20 11:44:22.592021+00:00,2012-03-20 11:44:22.592021+00:00,2012-03-20 11:49:22.592021+00:00,Jolyne
20,H,2012-03-20 11:45:51.608886+00:00,2012-03-20 11:45:51.608886+00:00,2012-03-20 11:50:51.608886+00:00,DIO
21,B,2012-03-20 11:47:13.142119+00:00,2012-03-20 11:47:13.142119+00:00,2012-03-20 11:52:13.142119+00:00,Pucci
19,I,2012-03-20 11:49:22.592021+00:00,2012-03-20 11:49:22.592021+00:00,2012-03-20 11:54:22.592021+00:00,Jonathan
20,I,2012-03-20 11:50:51.608886+00:00,2012-03-20 11:50:51.608886+00:00,2012-03-20 11:55:51.608886+00:00,Giorno
21,E,2012-03-20 11:52:13.142119+00:00,2012-03-20 11:52:13.142119+00:00,2012-03-20 11:57:13.142119+00:00,DIO
19,J,2012-03-20 11:54:22.592021+00:00,2012-03-20 11:54:22.592021+00:00,2012-03-20 11:59:22.592021+00:00,Jolyne
20,L,2012-03-20 11:55:51.608886+00:00,2012-03-20 11:55:51.608886+00:00,2012-03-20 12:00:51.608886+00:00,Jonathan
21,I,2012-03-20 11:57:13.142119+00:00,2012-03-20 11:57:13.142119+00:00,2012-03-20 12:02:13.142119+00:00,Giorno
19,K,2012-03-20 11:59:22.592021+00:00,2012-03-20 11:59:22.592021+00:00,2012-03-20 12:04:22.592021+00:00,Jolyne
20,M,2012-03-20 12:00:51.608886+00:00,2012-03-20 12:00:51.608886+00:00,2012-03-20 12:05:51.608886+00:00,Jonathan
21,J,2012-03-20 12:02:13.142119+00:00,2012-03-20 12:02:13.142119+00:00,2012-03-20 12:07:13.142119+00:00,Giorno
19,N,2012-03-20 12:04:22.592021+00:00,2012-03-20 12:04:22.592021+00:00,2012-03-20 12:09:22.592021+00:00,Jolyne
20,N,2012-03-20 12:05:51.608886+00:00,2012-03-20 12:05:51.608886+00:00,2012-03-20 12:10:51.608886+00:00,Jonathan
21,K,2012-03-20 12:07:13.142119+00:00,2012-03-20 12:07:13.142119+00:00,2012-03-20 12:12:13.142119+00:00,Giorno
19,O,2012-03-20 12:09:22.592021+00:00,2012-03-20 12:09:22.592021+00:00,2012-03-20 12:14:22.592021+00:00,Jolyne
20,P,2012-03-20 12:10:51.608886+00:00,2012-03-20 12:10:51.608886+00:00,2012-03-20 12:15:51.608886+00:00,Jonathan
21,N,2012-03-20 12:12:13.142119+00:00,2012-03-20 12:12:13.142119+00:00,2012-03-20 12:17:13.142119+00:00,Giorno
22,A,2012-03-20 12:12:31.008714+00:00,2012-03-20 12:12:31.008714+00:00,2012-03-20 12:17:31.008714+00:00,Pucci
19,I,2012-03-20 12:14:22.592021+00:00,2012-03-20 12:14:22.592021+00:00,2012-03-20 12:19:22.592021+00:00,Jolyne
21,O,2012-03-20 12:17:13.142119+00:00,2012-03-20 12:17:13.142119+00:00,2012-03-20 12:22:13.142119+00:00,Jonathan
22,B,2012-03-20 12:17:31.008714+00:00,2012-03-20 12:17:31.008714+00:00,2012-03-20 12:22:31.008714+00:00,DIO
19,J,2012-03-20 12:19:22.592021+00:00,2012-03-20 12:19:22.592021+00:00,2012-03-20 12:24:22.592021+00:00,Giorno
21,I,2012-03-20 12:22:13.142119+00:00,2012-03-20 12:22:13.142119+00:00,2012-03-20 12:27:13.142119+00:00,Jolyne
22,F,2012-03-20 12:22:31.008714+00:00,2012-03-20 12:22:31.008714+00:00,2012-03-20 12:27:31.008714+00:00,Pucci
19,K,2012-03-20 12:24:22.592021+00:00,2012-03-20 12:24:22.592021+00:00,2012-03-20 12:29:22.592021+00:00,Jonathan
21,J,2012-03-20 12:27:13.142119+00:00,2012-03-20 12:27:13.142119+00:00,2012-03-20 12:32:13.142119+00:00,Giorno
22,G,2012-03-20 12:27:31.008714+00:00,2012-03-20 12:27:31.008714+00:00,2012-03-20 12:32:31.008714+00:00,DIO
19,N,2012-03-20 12:29:22.592021+00:00,2012-03-20 12:29:22.592021+00:00,2012-03-20 12:34:22.592021+00:00,Jolyne
21,K,2012-03-20 12:32:13.142119+00:00,2012-03-20 12:32:13.142119+00:00,2012-03-20 12:37:13.142119+00:00,Jonathan
22,H,2012-03-20 12:32:31.008714+00:00,2012-03-20 12:32:31.008714+00:00,2012-03-20 12:37:31.008714+00:00,Pucci
19,O,2012-03-20 12:34:22.592021+00:00,2012-03-20 12:34:22.592021+00:00,2012-03-20 12:39:22.592021+00:00,Giorno
21,N,2012-03-20 12:37:13.142119+00:00,2012-03-20 12:37:13.142119+00:00,2012-03-20 12:42:13.142119+00:00,Jolyne
22,I,2012-03-20 12:37:31.008714+00:00,2012-03-20 12:37:31.008714+00:00,2012-03-20 12:42:31.008714+00:00,Jonathan
19,I,2012-03-20 12:39:22.592021+00:00,2012-03-20 12:39:22.592021+00:00,2012-03-20 12:44:22.592021+00:00,Giorno
21,O,2012-03-20 12:42:13.142119+00:00,2012-03-20 12:42:13.142119+00:00,2012-03-20 12:47:13.142119+00:00,Jolyne
22,J,2012-03-20 12:42:31.008714+00:00,2012-03-20 12:42:31.008714+00:00,2012-03-20 12:47:31.008714+00:00,Jonathan
19,L,2012-03-20 12:44:22.592021+00:00,2012-03-20 12:44:22.592021+00:00,2012-03-20 12:49:22.592021+00:00,Giorno
23,A,2012-03-20 12:45:47.777170+00:00,2012-03-20 12:45:47.777170+00:00,2012-03-20 12:50:47.777170+00:00,DIO
21,I,2012-03-20 12:47:13.142119+00:00,2012-03-20 12:47:13.142119+00:00,2012-03-20 12:52:13.142119+00:00,Jolyne
22,K,2012-03-20 12:47:31.008714+00:00,2012-03-20 12:47:31.008714+00:00,2012-03-20 12:52:31.008714+00:00,Jonathan
19,M,2012-03-20 12:49:22.592021+00:00,2012-03-20 12:49:22.592021+00:00,2012-03-20 12:54:22.592021+00:00,Giorno
23,B,2012-03-20 12:50:47.777170+00:00,2012-03-20 12:50:47.777170+00:00,2012-03-20 12:55:47.777170+00:00,Pucci
21,L,2012-03-20 12:52:13.142119+00:00,2012-03-20 12:52:13.142119+00:00,2012-03-20 12:57:13.142119+00:00,Jolyne
22,N,2012-03-20 12:52:31.008714+00:00,2012-03-20 12:52:31.008714+00:00,2012-03-20 12:57:31.008714+00:00,Jonathan
19,N,2012-03-20 12:54:22.592021+00:00,2012-03-20 12:54:22.592021+00:00,2012-03-20 12:59:22.592021+00:00,Giorno
23,E,2012-03-20 12:55:47.777170+00:00,2012-03-20 12:55:47.777170+00:00,2012-03-20 13:00:47.777170+00:00,DIO
21,M,2012-03-20 12:57:13.142119+00:00,2012-03-20 12:57:13.142119+00:00,2012-03-20 13:02:13.142119+00:00,Jolyne
22,P,2012-03-20 12:57:31.008714+00:00,2012-03-20 12:57:31.008714+00:00,2012-03-20 13:02:31.008714+00:00,Jonathan
19,O,2012-03-20 12:59:22.592021+00:00,2012-03-20 12:59:22.592021+00:00,2012-03-20 13:04:22.592021+00:00,Giorno
23,I,2012-03-20 13:00:47.777170+00:00,2012-03-20 13:02:13.142119+00:00,2012-03-20 13:07:13.142119+00:00,Jolyne
21,N,2012-03-20 13:02:13.142119+00:00,2012-03-20 13:02:31.008714+00:00,2012-03-20 13:07:31.008714+00:00,Jonathan
19,I,2012-03-20 13:04:22.592021+00:00,2012-03-20 13:04:22.592021+00:00,2012-03-20 13:09:22.592021+00:00,Giorno
23,L,2012-03-20 13:07:13.142119+00:00,2012-03-20 13:07:13.142119+00:00,2012-03-20 13:12:13.142119+00:00,Jolyne
21,P,2012-03-20 13:07:31.008714+00:00,2012-03-20 13:07:31.008714+00:00,2012-03-20 13:12:31.008714+00:00,Jonathan
19,J,2012-03-20 13:09:22.592021+00:00,2012-03-20 13:09:22.592021+00:00,2012-03-20 13:14:22.592021+00:00,Giorno
24,A,2012-03-20 13:10:51.218185+00:00,2012-03-20 13:10:51.218185+00:00,2012-03-20 13:15:51.218185+00:00,Pucci
23,M,2012-03-20 13:12:13.142119+00:00,2012-03-20 13:12:13.142119+00:00,2012-03-20 13:17:13.142119+00:00,Jolyne
19,K,2012-03-20 13:14:22.592021+00:00,2012-03-20 13:14:22.592021+00:00,2012-03-20 13:19:22.592021+00:00,Jonathan
24,B,2012-03-20 13:15:51.218185+00:00,2012-03-20 13:15:51.218185+00:00,2012-03-20 13:20:51.218185+00:00,DIO
23,N,2012-03-20 13:17:13.142119+00:00,2012-03-20 13:17:13.142119+00:00,2012-03-20 13:22:13.142119+00:00,Giorno
19,N,2012-03-20 13:19:22.592021+00:00,2012-03-20 13:19:22.592021+00:00,2012-03-20 13:24:22.592021+00:00,Jolyne
24,C,2012-03-20 13:20:51.218185+00:00,2012-03-20 13:20:51.218185+00:00,2012-03-20 13:25:51.218185+00:00,Pucci
23,P,2012-03-20 13:22:13.142119+00:00,2012-03-20 13:22:13.142119+00:00,2012-03-20 13:27:13.142119+00:00,Jonathan
19,P,2012-03-20 13:24:22.592021+00:00,2012-03-20 13:24:22.592021+00:00,2012-03-20 13:29:22.592021+00:00,Giorno
24,D,2012-03-20 13:25:51.218185+00:00,2012-03-20 13:25:51.218185+00:00,2012-03-20 13:30:51.218185+00:00,DIO
24,I,2012-03-20 13:30:51.218185+00:00,2012-03-20 13:30:51.218185+00:00,2012-03-20 13:35:51.218185+00:00,Jolyne
24,L,2012-03-20 13:35:51.218185+00:00,2012-03-20 13:35:51.218185+00:00,2012-03-20 13:40:51.218185+00:00,Jonathan
24,M,2012-03-20 13:40:51.218185+00:00,2012-03-20 13:40:51.218185+00:00,2012-03-20 13:45:51.218185+00:00,Giorno
25,A,2012-03-20 13:41:27.652960+00:00,2012-03-20 13:41:27.652960+00:00,2012-03-20 13:46:27.652960+00:00,Pucci
24,N,2012-03-20 13:45:51.218185+00:00,2012-03-20 13:45:51.218185+00:00,2012-03-20 13:50:51.218185+00:00,Jolyne
25,B,2012-03-20 13:46:27.652960+00:00,2012-03-20 13:46:27.652960+00:00,2012-03-20 13:51:27.652960+00:00,DIO
24,O,2012-03-20 13:50:51.218185+00:00,2012-03-20 13:50:51.218185+00:00,2012-03-20 13:55:51.218185+00:00,Jonathan
25,F,2012-03-20 13:51:27.652960+00:00,2012-03-20 13:51:27.652960+00:00,2012-03-20 13:56:27.652960+00:00,Pucci
24,I,2012-03-20 13:55:51.218185+00:00,2012-03-20 13:55:51.218185+00:00,2012-03-20 14:00:51.218185+00:00,Giorno
25,G,2012-03-20 13:56:27.652960+00:00,2012-03-20 13:56:27.652960+00:00,2012-03-20 14:01:27.652960+00:00,DIO
24,J,2012-03-20 14:00:51.218185+00:00,2012-03-20 14:00:51.218185+00:00,2012-03-20 14:05:51.218185+00:00,Jolyne
25,H,2012-03-20 14:01:27.652960+00:00,2012-03-20 14:01:27.652960+00:00,2012-03-20 14:06:27.652960+00:00,Pucci
24,K,2012-03-20 14:05:51.218185+00:00,2012-03-20 14:05:51.218185+00:00,2012-03-20 14:10:51.218185+00:00,Jonathan
25,I,2012-03-20 14:06:27.652960+00:00,2012-03-20 14:06:27.652960+00:00,2012-03-20 14:11:27.652960+00:00,Giorno
26,A,2012-03-20 14:07:44.366642+00:00,2012-03-20 14:07:44.366642+00:00,2012-03-20 14:12:44.366642+00:00,DIO
24,N,2012-03-20 14:10:51.218185+00:00,2012-03-20 14:10:51.218185+00:00,2012-03-20 14:15:51.218185+00:00,Jolyne
25,L,2012-03-20 14:11:27.652960+00:00,2012-03-20 14:11:27.652960+00:00,2012-03-20 14:16:27.652960+00:00,Jonathan
26,B,2012-03-20 14:12:44.366642+00:00,2012-03-20 14:12:44.366642+00:00,2012-03-20 14:17:44.366642+00:00,Pucci
24,P,2012-03-20 14:15:51.218185+00:00,2012-03-20 14:15:51.218185+00:00,2012-03-20 14:20:51.218185+00:00,Giorno
25,M,2012-03-20 14:16:27.652960+00:00,2012-03-20 14:16:27.652960+00:00,2012-03-20 14:21:27.652960+00:00,Jolyne
26,E,2012-03-20 14:17:44.366642+00:00,2012-03-20 14:17:44.366642+00:00,2012-03-20 14:22:44.366642+00:00,DIO
25,N,2012-03-20 14:21:27.652960+00:00,2012-03-20 14:21:27.652960+00:00,2012-03-20 14:26:27.652960+00:00,Jonathan
26,I,2012-03-20 14:22:44.366642+00:00,2012-03-20 14:22:44.366642+00:00,2012-03-20 14:27:44.366642+00:00,Giorno
25,O,2012-03-20 14:26:27.652960+00:00,2012-03-20 14:26:27.652960+00:00,2012-03-20 14:31:27.652960+00:00,Jolyne
26,J,2012-03-20 14:27:44.366642+00:00,2012-03-20 14:27:44.366642+00:00,2012-03-20 14:32:44.366642+00:00,Jonathan
25,I,2012-03-20 14:31:27.652960+00:00,2012-03-20 14:31:27.652960+00:00,2012-03-20 14:36:27.652960+00:00,Giorno
26,K,2012-03-20 14:32:44.366642+00:00,2012-03-20 14:32:44.366642+00:00,2012-03-20 14:37:44.366642+00:00,Jolyne
27,A,2012-03-20 14:34:46.746594+00:00,2012-03-20 14:34:46.746594+00:00,2012-03-20 14:39:46.746594+00:00,Pucci
25,L,2012-03-20 14:36:27.652960+00:00,2012-03-20 14:36:27.652960+00:00,2012-03-20 14:41:27.652960+00:00,Jonathan
26,N,2012-03-20 14:37:44.366642+00:00,2012-03-20 14:37:44.366642+00:00,2012-03-20 14:42:44.366642+00:00,Giorno
27,B,2012-03-20 14:39:46.746594+00:00,2012-03-20 14:39:46.746594+00:00,2012-03-20 14:44:46.746594+00:00,DIO
25,M,2012-03-20 14:41:27.652960+00:00,2012-03-20 14:41:27.652960+00:00,2012-03-20 14:46:27.652960+00:00,Jolyne
26,P,2012-03-20 14:42:44.366642+00:00,2012-03-20 14:42:44.366642+00:00,2012-03-20 14:47:44.366642+00:00,Jonathan
27,C,2012-03-20 14:44:46.746594+00:00,2012-03-20 14:44:46.746594+00:00,2012-03-20 14:49:46.746594+00:00,Pucci
25,N,2012-03-20 14:46:27.652960+00:00,2012-03-20 14:46:27.652960+00:00,2012-03-20 14:51:27.652960+00:00,Giorno
27,D,2012-03-20 14:49:46.746594+00:00,2012-03-20 14:49:46.746594+00:00,2012-03-20 14:54:46.746594+00:00,DIO
25,O,2012-03-20 14:51:27.652960+00:00,2012-03-20 14:51:27.652960+00:00,2012-03-20 14:56:27.652960+00:00,Jolyne
27,I,2012-03-20 14:54:46.746594+00:00,2012-03-20 14:54:46.746594+00:00,2012-03-20 14:59:46.746594+00:00,Jonathan
25,I,2012-03-20 14:56:27.652960+00:00,2012-03-20 14:56:27.652960+00:00,2012-03-20 15:01:27.652960+00:00,Giorno
27,J,2012-03-20 14:59:46.746594+00:00,2012-03-20 14:59:46.746594+00:00,2012-03-20 15:04:46.746594+00:00,Jolyne
25,L,2012-03-20 15:01:27.652960+00:00,2012-03-20 15:01:27.652960+00:00,2012-03-20 15:06:27.652960+00:00,Jonathan
27,K,2012-03-20 15:04:46.746594+00:00,2012-03-20 15:04:46.746594+00:00,2012-03-20 15:09:46.746594+00:00,Giorno
25,M,2012-03-20 15:06:27.652960+00:00,2012-03-20 15:06:27.652960+00:00,2012-03-20 15:11:27.652960+00:00,Jolyne
27,N,2012-03-20 15:09:46.746594+00:00,2012-03-20 15:09:46.746594+00:00,2012-03-20 15:14:46.746594+00:00,Jonathan
28,A,2012-03-20 15:10:24.224301+00:00,2012-03-20 15:10:24.224301+00:00,2012-03-20 15:15:24.224301+00:00,Pucci
25,N,2012-03-20 15:11:27.652960+00:00,2012-03-20 15:11:27.652960+00:00,2012-03-20 15:16:27.652960+00:00,Giorno
27,O,2012-03-20 15:14:46.746594+00:00,2012-03-20 15:14:46.746594+00:00,2012-03-20 15:19:46.746594+00:00,Jolyne
28,B,2012-03-20 15:15:24.224301+00:00,2012-03-20 15:15:24.224301+00:00,2012-03-20 15:20:24.224301+00:00,DIO
25,P,2012-03-20 15:16:27.652960+00:00,2012-03-20 15:16:27.652960+00:00,2012-03-20 15:21:27.652960+00:00,Jonathan
27,I,2012-03-20 15:19:46.746594+00:00,2012-03-20 15:19:46.746594+00:00,2012-03-20 15:24:46.746594+00:00,Giorno
