case_id,start_time,end_time,activity,resource,enabled_time
40,2012-01-30T12:56:11.539,2012-01-30T12:59:20.176,W_Nabellen offertes,11201.0,2012-01-23T19:43:33.259+00:00
40,2012-01-30T14:35:49.616,2012-01-30T14:36:01.098,W_Nabellen offertes,11201.0,2012-01-30T12:59:20.176+00:00
40,2012-02-07T10:02:19.327,2012-02-07T10:05:58.702,W_Nabellen offertes,10881.0,2012-01-30T14:36:01.098+00:00
40,2012-02-14T10:00:21.024,2012-02-14T10:00:42.416,W_Nabellen offertes,11049.0,2012-02-07T10:05:58.702+00:00
40,2012-02-15T14:17:45.254,2012-02-15T14:27:22.577,W_Valideren aanvraag,10138.0,2012-02-14T10:00:42.416+00:00
41,2012-01-09T08:30:51.166,2012-01-09T08:31:06.883,W_Completeren aanvraag,11181.0,2012-01-09T08:30:51.166+00:00
41,2012-01-09T09:47:54.313,2012-01-09T09:54:17.044,W_Completeren aanvraag,10932.0,2012-01-09T08:31:06.883+00:00
41,2012-01-13T10:58:31.895,2012-01-13T10:58:48.328,W_Nabellen offertes,10138.0,2012-01-09T09:54:17.044+00:00
41,2012-01-13T10:59:41.469,2012-01-13T11:30:07.73,W_Valideren aanvraag,10138.0,2012-01-13T10:58:48.328+00:00
41,2012-01-13T12:12:26.935,2012-01-13T12:16:53.875,W_Valideren aanvraag,10138.0,2012-01-13T11:30:07.730+00:00
42,2012-01-09T08:40:02.831,2012-01-09T08:42:23.114,W_Afhandelen leads,11009.0,2012-01-09T08:40:02.831+00:00
42,2012-01-09T13:31:46.774,2012-01-09T13:33:49.535,W_Completeren aanvraag,11181.0,2012-01-09T08:42:23.114+00:00
42,2012-01-09T17:38:47.894,2012-01-09T17:45:25.443,W_Completeren aanvraag,10863.0,2012-01-09T13:33:49.535+00:00
42,2012-01-10T10:57:24.559,2012-01-10T11:06:01.089,W_Completeren aanvraag,NOT_SET,2012-01-09T17:45:25.443+00:00
42,2012-01-10T11:22:32.179,2012-01-10T11:22:36.768,W_Completeren aanvraag,10909.0,2012-01-10T11:06:01.089+00:00
42,2012-01-10T11:33:52.605,2012-01-10T11:36:04.486,W_Completeren aanvraag,NOT_SET,2012-01-10T11:22:36.768+00:00
43,2012-01-09T08:31:17.94,2012-01-09T08:31:33.536,W_Completeren aanvraag,11181.0,2012-01-09T08:31:17.940+00:00
43,2012-01-09T10:44:58.429,2012-01-09T10:45:16.044,W_Completeren aanvraag,11181.0,2012-01-09T08:31:33.536+00:00
43,2012-01-09T13:39:10.491,2012-01-09T13:39:18.78,W_Completeren aanvraag,11181.0,2012-01-09T10:45:16.044+00:00
43,2012-01-09T13:45:59.206,2012-01-09T13:56:36.152,W_Completeren aanvraag,10931.0,2012-01-09T13:39:18.780+00:00
44,2012-01-09T08:29:36.269,2012-01-09T08:30:18.131,W_Completeren aanvraag,11181.0,2012-01-09T08:29:36.269+00:00
44,2012-01-09T10:44:38.085,2012-01-09T10:44:50.09,W_Completeren aanvraag,11181.0,2012-01-09T08:30:18.131+00:00
44,2012-01-09T13:48:30.76,2012-01-09T13:50:06.659,W_Completeren aanvraag,NOT_SET,2012-01-09T10:44:50.090+00:00
44,2012-01-09T17:03:00.391,2012-01-09T17:03:07.872,W_Completeren aanvraag,10863.0,2012-01-09T13:50:06.659+00:00
44,2012-01-09T17:13:33.978,2012-01-09T17:17:55.935,W_Completeren aanvraag,10881.0,2012-01-09T17:03:07.872+00:00
44,2012-01-09T19:15:00.767,2012-01-09T19:22:54.034,W_Completeren aanvraag,11122.0,2012-01-09T17:17:55.935+00:00
44,2012-01-17T16:03:11.56,2012-01-17T16:05:41.565,W_Nabellen offertes,10889.0,2012-01-09T19:22:54.034+00:00
44,2012-01-24T09:54:43.243,2012-01-24T09:57:02.373,W_Nabellen offertes,11000.0,2012-01-17T16:05:41.565+00:00
44,2012-01-30T11:55:39.598,2012-01-30T11:55:55.798,W_Nabellen offertes,10899.0,2012-01-24T09:57:02.373+00:00
44,2012-02-02T15:01:40.571,2012-02-02T15:20:51.938,W_Valideren aanvraag,10609.0,2012-01-30T11:55:55.798+00:00
44,2012-02-02T18:45:10.379,2012-02-02T18:47:29.157,W_Nabellen incomplete dossiers,11181.0,2012-02-02T15:20:51.938+00:00
44,2012-02-03T11:02:29.778,2012-02-03T11:11:40.484,W_Nabellen incomplete dossiers,11169.0,2012-02-02T18:47:29.157+00:00
44,2012-02-06T08:23:29.774,2012-02-06T08:24:23.199,W_Nabellen incomplete dossiers,10913.0,2012-02-03T11:11:40.484+00:00
44,2012-02-06T09:22:37.765,2012-02-06T09:24:10.227,W_Nabellen incomplete dossiers,11049.0,2012-02-06T08:24:23.199+00:00
44,2012-02-06T10:25:25.609,2012-02-06T10:31:29.594,W_Valideren aanvraag,10609.0,2012-02-06T09:24:10.227+00:00
44,2012-02-06T10:37:16.663,2012-02-06T10:48:40.179,W_Valideren aanvraag,10609.0,2012-02-06T10:31:29.594+00:00
45,2012-01-09T08:31:50.073,2012-01-09T08:32:03.597,W_Completeren aanvraag,11181.0,2012-01-09T08:31:50.073+00:00
45,2012-01-09T10:45:27.518,2012-01-09T10:45:40.051,W_Completeren aanvraag,11181.0,2012-01-09T08:32:03.597+00:00
45,2012-01-09T13:50:15.871,2012-01-09T14:01:06.117,W_Completeren aanvraag,NOT_SET,2012-01-09T10:45:40.051+00:00
45,2012-01-09T14:01:31.809,2012-01-09T14:01:41.663,W_Nabellen offertes,NOT_SET,2012-01-09T14:01:06.117+00:00
45,2012-01-17T10:47:30.254,2012-01-17T10:47:43.189,W_Nabellen offertes,10899.0,2012-01-09T14:01:41.663+00:00
45,2012-01-19T13:55:08.02,2012-01-19T14:08:46.482,W_Valideren aanvraag,10609.0,2012-01-17T10:47:43.189+00:00
45,2012-01-19T14:43:12.867,2012-01-19T15:14:52.759,W_Valideren aanvraag,10609.0,2012-01-19T14:08:46.482+00:00
45,2012-01-19T16:36:09.412,2012-01-19T17:02:21.27,W_Nabellen incomplete dossiers,11002.0,2012-01-19T15:14:52.759+00:00
45,2012-01-21T10:00:51.39,2012-01-21T10:10:46.305,W_Nabellen incomplete dossiers,11002.0,2012-01-19T17:02:21.270+00:00
45,2012-01-21T11:40:59.158,2012-01-21T11:41:08.112,W_Nabellen incomplete dossiers,11002.0,2012-01-21T10:10:46.305+00:00
45,2012-01-21T12:01:21.533,2012-01-21T12:01:33.644,W_Nabellen incomplete dossiers,11002.0,2012-01-21T11:41:08.112+00:00
45,2012-01-21T14:56:58.629,2012-01-21T15:00:19.489,W_Nabellen incomplete dossiers,11002.0,2012-01-21T12:01:33.644+00:00
45,2012-01-23T08:17:25.126,2012-01-23T08:19:37.669,W_Nabellen incomplete dossiers,11049.0,2012-01-21T15:00:19.489+00:00
45,2012-01-23T09:23:19.12,2012-01-23T09:45:22.686,W_Valideren aanvraag,10609.0,2012-01-23T08:19:37.669+00:00
45,2012-01-23T10:30:11.376,2012-01-23T10:35:18.32,W_Valideren aanvraag,10809.0,2012-01-23T09:45:22.686+00:00
45,2012-01-23T10:36:17.267,2012-01-23T10:39:34.582,W_Valideren aanvraag,10609.0,2012-01-23T10:35:18.320+00:00
46,2012-01-09T08:41:55.435,2012-01-09T08:45:42.996,W_Afhandelen leads,10931.0,2012-01-09T08:41:55.435+00:00
47,2012-01-09T08:45:49.803,2012-01-09T08:47:51.76,W_Afhandelen leads,10931.0,2012-01-09T08:45:49.803+00:00
47,2012-01-09T13:38:24.444,2012-01-09T13:38:36.719,W_Completeren aanvraag,11181.0,2012-01-09T08:47:51.760+00:00
47,2012-01-09T17:25:59.304,2012-01-09T17:28:04.252,W_Completeren aanvraag,10929.0,2012-01-09T13:38:36.719+00:00
47,2012-01-09T17:28:44.578,2012-01-09T17:28:59.763,W_Completeren aanvraag,10929.0,2012-01-09T17:28:04.252+00:00
47,2012-01-09T18:11:26.628,2012-01-09T18:12:23.741,W_Completeren aanvraag,10881.0,2012-01-09T17:28:59.763+00:00
47,2012-01-09T18:18:05.74,2012-01-09T18:18:12.167,W_Completeren aanvraag,10863.0,2012-01-09T18:12:23.741+00:00
47,2012-01-09T18:29:46.149,2012-01-09T18:39:24.242,W_Completeren aanvraag,10881.0,2012-01-09T18:18:12.167+00:00
48,2012-01-09T08:48:57.495,2012-01-09T08:51:14.292,W_Afhandelen leads,10931.0,2012-01-09T08:48:57.495+00:00
49,2012-01-09T08:51:33.265,2012-01-09T08:53:13.282,W_Afhandelen leads,10931.0,2012-01-09T08:51:33.265+00:00
50,2012-01-09T08:32:11.533,2012-01-09T08:32:29.671,W_Completeren aanvraag,11181.0,2012-01-09T08:32:11.533+00:00
50,2012-01-09T10:49:15.726,2012-01-09T10:49:27.678,W_Completeren aanvraag,11181.0,2012-01-09T08:32:29.671+00:00
50,2012-01-09T14:02:30.188,2012-01-09T14:41:46.714,W_Completeren aanvraag,NOT_SET,2012-01-09T10:49:27.678+00:00
50,2012-01-09T17:09:47.815,2012-01-09T17:12:44.65,W_Completeren aanvraag,10881.0,2012-01-09T14:41:46.714+00:00
51,2012-01-09T08:53:20.893,2012-01-09T08:57:37.428,W_Afhandelen leads,10931.0,2012-01-09T08:53:20.893+00:00
51,2012-01-09T13:38:46.166,2012-01-09T13:39:00.116,W_Completeren aanvraag,11181.0,2012-01-09T08:57:37.428+00:00
51,2012-01-09T17:28:10.786,2012-01-09T17:28:21.631,W_Completeren aanvraag,10929.0,2012-01-09T13:39:00.116+00:00
51,2012-01-09T19:36:22.529,2012-01-09T19:37:34.674,W_Completeren aanvraag,10881.0,2012-01-09T17:28:21.631+00:00
51,2012-01-11T10:25:55.309,2012-01-11T10:34:25.403,W_Completeren aanvraag,10861.0,2012-01-09T19:37:34.674+00:00
52,2012-01-09T08:32:39.562,2012-01-09T08:32:56.201,W_Completeren aanvraag,11181.0,2012-01-09T08:32:39.562+00:00
52,2012-01-09T10:49:36.193,2012-01-09T10:49:49.167,W_Completeren aanvraag,11181.0,2012-01-09T08:32:56.201+00:00
52,2012-01-09T14:09:18.95,2012-01-09T14:12:52.392,W_Completeren aanvraag,11003.0,2012-01-09T10:49:49.167+00:00
52,2012-01-09T16:20:06.622,2012-01-09T16:23:46.005,W_Completeren aanvraag,10881.0,2012-01-09T14:12:52.392+00:00
52,2012-01-09T16:38:24.978,2012-01-09T16:42:16.6,W_Completeren aanvraag,10881.0,2012-01-09T16:23:46.005+00:00
52,2012-01-10T08:10:22.417,2012-01-10T08:29:59.664,W_Completeren aanvraag,NOT_SET,2012-01-09T16:42:16.600+00:00
52,2012-01-10T08:31:24.497,2012-01-10T08:35:19.01,W_Nabellen offertes,NOT_SET,2012-01-10T08:29:59.664+00:00
52,2012-01-18T09:50:19.55,2012-01-18T09:53:02.219,W_Nabellen offertes,10909.0,2012-01-10T08:35:19.010+00:00
52,2012-01-28T14:44:55.84,2012-01-28T14:46:50.31,W_Nabellen offertes,11181.0,2012-01-18T09:53:02.219+00:00
52,2012-01-30T16:34:02.523,2012-01-30T16:34:36.748,W_Nabellen offertes,10881.0,2012-01-28T14:46:50.310+00:00
52,2012-02-04T14:47:21.46,2012-02-04T14:56:06.039,W_Nabellen offertes,10931.0,2012-01-30T16:34:36.748+00:00
52,2012-02-08T19:01:07.098,2012-02-08T19:03:22.781,W_Nabellen offertes,10909.0,2012-02-04T14:56:06.039+00:00
52,2012-02-09T11:00:24.479,2012-02-09T11:00:45.168,W_Nabellen offertes,11259.0,2012-02-08T19:03:22.781+00:00
52,2012-02-11T11:07:59.305,2012-02-11T11:29:09.524,W_Valideren aanvraag,10629.0,2012-02-09T11:00:45.168+00:00
53,2012-01-09T08:33:07.562,2012-01-09T08:33:23.673,W_Completeren aanvraag,11181.0,2012-01-09T08:33:07.562+00:00
53,2012-01-09T11:03:45.3,2012-01-09T11:03:57.413,W_Completeren aanvraag,11181.0,2012-01-09T08:33:23.673+00:00
53,2012-01-09T13:26:51.042,2012-01-09T13:32:53.822,W_Completeren aanvraag,10931.0,2012-01-09T11:03:57.413+00:00
53,2012-01-10T14:31:46.577,2012-01-10T14:35:06.128,W_Completeren aanvraag,NOT_SET,2012-01-09T13:32:53.822+00:00
53,2012-01-11T10:07:51.877,2012-01-11T10:11:03.989,W_Completeren aanvraag,10932.0,2012-01-10T14:35:06.128+00:00
53,2012-01-11T15:43:54.192,2012-01-11T15:45:01.391,W_Completeren aanvraag,10863.0,2012-01-11T10:11:03.989+00:00
53,2012-01-13T13:23:35.938,2012-01-13T13:28:20.734,W_Completeren aanvraag,11169.0,2012-01-11T15:45:01.391+00:00
54,2012-01-09T09:05:23.804,2012-01-09T09:06:47.85,W_Afhandelen leads,10931.0,2012-01-09T09:05:23.804+00:00
54,2012-01-09T13:49:30.309,2012-01-09T13:49:52.102,W_Completeren aanvraag,11181.0,2012-01-09T09:06:47.850+00:00
54,2012-01-09T17:30:27.713,2012-01-09T17:32:42.08,W_Completeren aanvraag,10929.0,2012-01-09T13:49:52.102+00:00
54,2012-01-09T18:20:14.747,2012-01-09T18:46:07.761,W_Completeren aanvraag,NOT_SET,2012-01-09T17:32:42.080+00:00
54,2012-01-09T19:19:37.191,2012-01-09T19:19:47.089,W_Completeren aanvraag,NOT_SET,2012-01-09T18:46:07.761+00:00
54,2012-01-09T19:25:10.45,2012-01-09T19:30:04.764,W_Completeren aanvraag,NOT_SET,2012-01-09T19:19:47.089+00:00
54,2012-01-23T12:34:30.523,2012-01-23T13:08:28.082,W_Completeren aanvraag,11019.0,2012-01-09T19:30:04.764+00:00
54,2012-01-23T17:14:13.028,2012-01-23T17:15:36.985,W_Completeren aanvraag,11119.0,2012-01-23T13:08:28.082+00:00
54,2012-01-24T13:17:56.515,2012-01-24T13:23:08.744,W_Completeren aanvraag,11003.0,2012-01-23T17:15:36.985+00:00
54,2012-01-24T17:19:01.404,2012-01-24T17:25:42.36,W_Completeren aanvraag,10863.0,2012-01-24T13:23:08.744+00:00
54,2012-01-25T10:28:40.525,2012-01-25T10:28:57.168,W_Completeren aanvraag,11179.0,2012-01-24T17:25:42.360+00:00
54,2012-01-25T10:40:46.673,2012-01-25T10:41:54.229,W_Completeren aanvraag,11121.0,2012-01-25T10:28:57.168+00:00
54,2012-01-25T19:18:59.583,2012-01-25T19:19:43.034,W_Completeren aanvraag,11119.0,2012-01-25T10:41:54.229+00:00
54,2012-01-26T18:25:34.578,2012-01-26T18:25:50.143,W_Completeren aanvraag,10982.0,2012-01-25T19:19:43.034+00:00
54,2012-01-26T19:07:07.659,2012-01-26T19:07:19.565,W_Completeren aanvraag,11181.0,2012-01-26T18:25:50.143+00:00
54,2012-01-26T19:15:02.167,2012-01-26T19:23:41.564,W_Completeren aanvraag,11002.0,2012-01-26T19:07:19.565+00:00
55,2012-01-09T08:34:59.425,2012-01-09T08:35:15.312,W_Completeren aanvraag,11181.0,2012-01-09T08:34:59.425+00:00
55,2012-01-09T10:51:25.145,2012-01-09T10:51:35.694,W_Completeren aanvraag,11181.0,2012-01-09T08:35:15.312+00:00
55,2012-01-09T14:56:44.087,2012-01-09T15:26:34.123,W_Completeren aanvraag,NOT_SET,2012-01-09T10:51:35.694+00:00
55,2012-01-09T15:51:27.649,2012-01-09T15:52:46.448,W_Nabellen offertes,NOT_SET,2012-01-09T15:26:34.123+00:00
55,2012-01-17T14:31:08.668,2012-01-17T14:35:06.803,W_Nabellen offertes,11003.0,2012-01-09T15:52:46.448+00:00
55,2012-01-18T17:20:57.487,2012-01-18T17:21:09.054,W_Nabellen offertes,11201.0,2012-01-17T14:35:06.803+00:00
55,2012-01-18T18:50:05.979,2012-01-18T18:51:01.774,W_Nabellen offertes,10889.0,2012-01-18T17:21:09.054+00:00
55,2012-01-19T17:35:48.195,2012-01-19T17:39:20.414,W_Nabellen offertes,11201.0,2012-01-18T18:51:01.774+00:00
55,2012-01-24T10:08:31.191,2012-01-24T10:08:48.489,W_Nabellen offertes,11000.0,2012-01-19T17:39:20.414+00:00
55,2012-01-25T10:46:10.607,2012-01-25T10:46:25.61,W_Nabellen offertes,11259.0,2012-01-24T10:08:48.489+00:00
55,2012-01-30T12:05:08.92,2012-01-30T14:03:50.97,W_Valideren aanvraag,11289.0,2012-01-25T10:46:25.610+00:00
55,2012-01-30T14:06:01.734,2012-01-30T14:10:05.067,W_Valideren aanvraag,11289.0,2012-01-30T14:03:50.970+00:00
55,2012-01-31T07:42:49.848,2012-01-31T07:56:14.205,W_Valideren aanvraag,11289.0,2012-01-30T14:10:05.067+00:00
55,2012-01-31T07:56:35.538,2012-01-31T08:15:57.556,W_Valideren aanvraag,11289.0,2012-01-31T07:56:14.205+00:00
55,2012-01-31T09:34:33.525,2012-01-31T09:44:26.481,W_Valideren aanvraag,10972.0,2012-01-31T08:15:57.556+00:00
55,2012-01-31T09:49:43.66,2012-01-31T09:59:22.767,W_Valideren aanvraag,10972.0,2012-01-31T09:44:26.481+00:00
55,2012-01-31T10:11:27.421,2012-01-31T10:13:39.108,W_Valideren aanvraag,10972.0,2012-01-31T09:59:22.767+00:00
56,2012-01-09T08:35:26.818,2012-01-09T08:56:11.86,W_Completeren aanvraag,11181.0,2012-01-09T08:35:26.818+00:00
56,2012-01-09T08:56:26.505,2012-01-09T08:58:36.862,W_Nabellen offertes,11181.0,2012-01-09T08:56:11.860+00:00
56,2012-01-13T15:24:58.695,2012-01-13T15:25:09.68,W_Nabellen offertes,10789.0,2012-01-09T08:58:36.862+00:00
56,2012-01-18T07:41:11.781,2012-01-18T07:48:24.266,W_Valideren aanvraag,10809.0,2012-01-13T15:25:09.680+00:00
57,2012-01-09T09:06:53.522,2012-01-09T09:17:53.792,W_Afhandelen leads,10931.0,2012-01-09T09:06:53.522+00:00
58,2012-01-09T09:18:01.278,2012-01-09T09:21:15.866,W_Afhandelen leads,10931.0,2012-01-09T09:18:01.278+00:00
58,2012-01-09T13:49:59.17,2012-01-09T13:50:13.296,W_Completeren aanvraag,11181.0,2012-01-09T09:21:15.866+00:00
58,2012-01-09T17:32:56.52,2012-01-09T17:37:18.58,W_Completeren aanvraag,10929.0,2012-01-09T13:50:13.296+00:00
58,2012-01-10T09:23:18.177,2012-01-10T09:30:45.181,W_Completeren aanvraag,10932.0,2012-01-09T17:37:18.580+00:00
58,2012-01-18T09:53:10.805,2012-01-18T09:54:37.824,W_Nabellen offertes,10909.0,2012-01-10T09:30:45.181+00:00
58,2012-01-18T10:44:31.589,2012-01-18T10:45:08.322,W_Nabellen offertes,10861.0,2012-01-18T09:54:37.824+00:00
58,2012-01-18T11:46:43.696,2012-01-18T11:47:12.762,W_Nabellen offertes,10899.0,2012-01-18T10:45:08.322+00:00
58,2012-01-20T09:47:14.593,2012-01-20T10:35:45.428,W_Valideren aanvraag,10609.0,2012-01-18T11:47:12.762+00:00
58,2012-01-20T10:51:36.637,2012-01-20T10:51:39.594,W_Nabellen incomplete dossiers,10929.0,2012-01-20T10:35:45.428+00:00
58,2012-01-20T16:30:19.546,2012-01-20T16:37:38.05,W_Nabellen incomplete dossiers,10909.0,2012-01-20T10:51:39.594+00:00
58,2012-01-23T06:49:20.323,2012-01-23T07:03:09.637,W_Valideren aanvraag,10609.0,2012-01-20T16:37:38.050+00:00
59,2012-01-09T09:28:27.539,2012-01-09T09:49:49.217,W_Afhandelen leads,10931.0,2012-01-09T09:28:27.539+00:00
59,2012-01-09T10:28:01.229,2012-01-09T10:35:00.447,W_Afhandelen leads,10931.0,2012-01-09T09:49:49.217+00:00
59,2012-01-09T10:35:12.082,2012-01-09T10:39:50.386,W_Afhandelen leads,10931.0,2012-01-09T10:35:00.447+00:00
59,2012-01-09T13:50:59.153,2012-01-09T13:51:11.88,W_Completeren aanvraag,11181.0,2012-01-09T10:39:50.386+00:00
59,2012-01-09T17:41:25.775,2012-01-09T17:50:54.393,W_Completeren aanvraag,10929.0,2012-01-09T13:51:11.880+00:00
59,2012-01-09T19:22:55.015,2012-01-09T19:30:47.562,W_Completeren aanvraag,10881.0,2012-01-09T17:50:54.393+00:00
59,2012-01-09T19:31:12.577,2012-01-09T19:31:59.881,W_Completeren aanvraag,10881.0,2012-01-09T19:30:47.562+00:00
60,2012-01-09T09:37:14.434,2012-01-09T09:42:33.705,W_Afhandelen leads,10931.0,2012-01-09T09:37:14.434+00:00
61,2012-01-09T09:00:44.751,2012-01-09T09:16:52.172,W_Completeren aanvraag,11181.0,2012-01-09T09:00:44.751+00:00
61,2012-01-17T14:15:20.336,2012-01-17T14:18:07.835,W_Nabellen offertes,11189.0,2012-01-09T09:16:52.172+00:00
61,2012-01-23T13:17:17.199,2012-01-23T13:19:16.154,W_Nabellen offertes,11180.0,2012-01-17T14:18:07.835+00:00
61,2012-01-26T14:07:15.064,2012-01-26T14:08:21.887,W_Nabellen offertes,10909.0,2012-01-23T13:19:16.154+00:00
61,2012-01-26T18:58:15.051,2012-01-26T19:00:06.79,W_Nabellen offertes,11180.0,2012-01-26T14:08:21.887+00:00
61,2012-01-28T14:22:52.202,2012-01-28T14:23:45.552,W_Nabellen offertes,10982.0,2012-01-26T19:00:06.790+00:00
61,2012-01-30T15:41:28.215,2012-01-30T15:42:48.835,W_Nabellen offertes,11201.0,2012-01-28T14:23:45.552+00:00
61,2012-01-31T13:22:38.724,2012-01-31T13:28:05.085,W_Nabellen offertes,10889.0,2012-01-30T15:42:48.835+00:00
61,2012-01-31T13:28:24.659,2012-01-31T13:29:17.277,W_Nabellen offertes,10889.0,2012-01-31T13:28:05.085+00:00
61,2012-02-20T13:47:43.878,2012-02-20T13:51:56.09,W_Nabellen offertes,11299.0,2012-01-31T13:29:17.277+00:00
61,2012-02-20T14:33:48.809,2012-02-20T14:34:06.895,W_Nabellen offertes,11299.0,2012-02-20T13:51:56.090+00:00
61,2012-02-22T19:26:25.174,2012-02-22T19:29:35.682,W_Nabellen offertes,10881.0,2012-02-20T14:34:06.895+00:00
61,2012-02-22T19:29:44.63,2012-02-22T19:30:34.181,W_Nabellen offertes,10881.0,2012-02-22T19:29:35.682+00:00
62,2012-01-09T09:17:43.862,2012-01-09T09:30:57.237,W_Completeren aanvraag,11181.0,2012-01-09T09:17:43.862+00:00
62,2012-01-09T17:04:48.818,2012-01-09T17:10:47.302,W_Completeren aanvraag,10863.0,2012-01-09T09:30:57.237+00:00
62,2012-01-10T17:23:29.484,2012-01-10T17:32:28.666,W_Completeren aanvraag,10863.0,2012-01-09T17:10:47.302+00:00
63,2012-01-09T09:31:18.168,2012-01-09T09:35:47.569,W_Completeren aanvraag,11181.0,2012-01-09T09:31:18.168+00:00
63,2012-01-09T10:00:52.87,2012-01-09T10:01:00.514,W_Completeren aanvraag,11181.0,2012-01-09T09:35:47.569+00:00
63,2012-01-09T15:18:07.71,2012-01-09T15:29:48.184,W_Completeren aanvraag,11003.0,2012-01-09T10:01:00.514+00:00
63,2012-01-16T08:26:39.761,2012-01-16T08:28:10.948,W_Nabellen offertes,10910.0,2012-01-09T15:29:48.184+00:00
63,2012-01-16T08:28:28.336,2012-01-16T08:30:09.557,W_Nabellen offertes,10910.0,2012-01-16T08:28:10.948+00:00
63,2012-01-19T15:10:35.813,2012-01-19T15:13:49.54,W_Nabellen offertes,10913.0,2012-01-16T08:30:09.557+00:00
63,2012-01-24T09:43:54.927,2012-01-24T09:46:21.859,W_Nabellen offertes,11049.0,2012-01-19T15:13:49.540+00:00
63,2012-01-24T15:05:37.718,2012-01-24T15:12:57.938,W_Valideren aanvraag,10629.0,2012-01-24T09:46:21.859+00:00
63,2012-01-24T15:16:48.533,2012-01-24T15:21:32.299,W_Valideren aanvraag,10629.0,2012-01-24T15:12:57.938+00:00
64,2012-01-09T09:54:20.91,2012-01-09T10:06:33.356,W_Afhandelen leads,10931.0,2012-01-09T09:54:20.910+00:00
65,2012-01-09T10:40:17.024,2012-01-09T10:53:56.928,W_Afhandelen leads,10931.0,2012-01-09T10:40:17.024+00:00
65,2012-01-09T14:25:55.909,2012-01-09T14:26:22.053,W_Completeren aanvraag,11181.0,2012-01-09T10:53:56.928+00:00
65,2012-01-09T18:44:15.767,2012-01-09T18:45:46.451,W_Completeren aanvraag,10929.0,2012-01-09T14:26:22.053+00:00
65,2012-01-10T17:58:58.894,2012-01-10T17:59:37.117,W_Completeren aanvraag,10863.0,2012-01-09T18:45:46.451+00:00
65,2012-01-11T12:29:35.981,2012-01-11T12:39:05.022,W_Completeren aanvraag,10861.0,2012-01-10T17:59:37.117+00:00
66,2012-01-09T08:51:56.925,2012-01-09T09:05:38.567,W_Completeren aanvraag,11179.0,2012-01-09T08:51:56.925+00:00
66,2012-01-09T09:05:49.363,2012-01-09T09:06:16.261,W_Nabellen offertes,11179.0,2012-01-09T09:05:38.567+00:00
66,2012-01-17T14:13:57.817,2012-01-17T14:16:10.677,W_Nabellen offertes,11201.0,2012-01-09T09:06:16.261+00:00
66,2012-01-18T17:35:24.274,2012-01-18T17:37:09.012,W_Nabellen offertes,11201.0,2012-01-17T14:16:10.677+00:00
66,2012-01-27T13:47:28.046,2012-01-27T13:48:26.874,W_Nabellen offertes,11181.0,2012-01-18T17:37:09.012+00:00
66,2012-01-30T12:14:02.79,2012-01-30T12:14:28.213,W_Nabellen offertes,10909.0,2012-01-27T13:48:26.874+00:00
66,2012-01-31T10:25:41.231,2012-01-31T10:31:26.701,W_Nabellen offertes,11259.0,2012-01-30T12:14:28.213+00:00
66,2012-01-31T13:31:51.053,2012-01-31T13:32:12.347,W_Nabellen offertes,10889.0,2012-01-31T10:31:26.701+00:00
66,2012-01-31T15:30:12.935,2012-01-31T15:30:26.88,W_Nabellen offertes,11259.0,2012-01-31T13:32:12.347+00:00
66,2012-02-06T08:36:06.897,2012-02-06T09:22:42.631,W_Valideren aanvraag,11289.0,2012-01-31T15:30:26.880+00:00
66,2012-02-06T10:22:28.893,2012-02-06T10:31:06.893,W_Nabellen incomplete dossiers,10913.0,2012-02-06T09:22:42.631+00:00
66,2012-02-06T15:14:47.761,2012-02-06T15:17:40.225,W_Nabellen incomplete dossiers,10913.0,2012-02-06T10:31:06.893+00:00
66,2012-02-06T17:47:08.396,2012-02-06T17:51:57.81,W_Nabellen incomplete dossiers,11002.0,2012-02-06T15:17:40.225+00:00
66,2012-02-07T09:11:10.452,2012-02-07T09:12:44.42,W_Nabellen incomplete dossiers,10881.0,2012-02-06T17:51:57.810+00:00
66,2012-02-07T14:12:09.903,2012-02-07T14:14:17.243,W_Nabellen incomplete dossiers,10863.0,2012-02-07T09:12:44.420+00:00
66,2012-02-07T19:20:47.351,2012-02-07T19:38:46.559,W_Nabellen incomplete dossiers,11119.0,2012-02-07T14:14:17.243+00:00
66,2012-02-08T16:08:42.635,2012-02-09T05:15:08.371,W_Nabellen incomplete dossiers,11259.0,2012-02-07T19:38:46.559+00:00
66,2012-02-09T08:07:56.652,2012-02-09T08:10:10.49,W_Nabellen incomplete dossiers,10931.0,2012-02-09T05:15:08.371+00:00
66,2012-02-09T08:33:46.719,2012-02-09T08:34:01.173,W_Nabellen incomplete dossiers,11019.0,2012-02-09T08:10:10.490+00:00
66,2012-02-09T17:38:05.828,2012-02-10T05:15:06.017,W_Nabellen incomplete dossiers,11201.0,2012-02-09T08:34:01.173+00:00
66,2012-02-10T08:08:21.153,2012-02-10T08:08:42.329,W_Nabellen incomplete dossiers,11000.0,2012-02-10T05:15:06.017+00:00
