CaseId,Activity,enabled_time,StartTime,EndTime,Resource
33,Check application form completeness,2025-02-18 09:00:00.646000+02:00,2025-02-18 09:00:00.646000+02:00,2025-02-18 09:33:35.308142+02:00,Clerk_1
28,Applicant completes form,2025-02-18 09:01:19.373663+02:00,2025-02-18 09:01:19.373663+02:00,2025-02-19 09:02:19.373663+02:00,Applicant_10
30,Appraise property,2025-02-18 09:02:23.780122+02:00,2025-02-18 09:02:23.780122+02:00,2025-02-18 09:36:22.127278+02:00,Appraiser_0
30,AML Check,2025-02-18 09:02:23.780122+02:00,2025-02-18 09:02:23.780122+02:00,2025-02-18 09:34:29.916330+02:00,AML Investigator_2
30,Check credit history,2025-02-18 09:02:23.780122+02:00,2025-02-18 09:02:23.780122+02:00,2025-02-18 09:32:47.756595+02:00,Clerk_8
16,Design loan offer,2025-02-18 09:06:04.274211+02:00,2025-02-18 09:06:04.274211+02:00,2025-02-18 09:36:43.341720+02:00,Loan Officer_7
18,Approve application,2025-02-18 09:10:01.965872+02:00,2025-02-18 09:10:01.965872+02:00,2025-02-18 09:41:38.629268+02:00,Clerk_0
34,Check application form completeness,2025-02-18 09:15:00.646000+02:00,2025-02-18 09:15:00.646000+02:00,2025-02-18 09:47:37.175562+02:00,Clerk_3
31,Return application back to applicant,2025-02-18 09:16:10.325465+02:00,2025-02-18 09:16:10.325465+02:00,2025-02-18 09:46:36.880225+02:00,Clerk_2
27,Design loan offer,2025-02-18 09:17:44.642748+02:00,2025-02-18 09:17:44.642748+02:00,2025-02-18 09:49:18.768358+02:00,Loan Officer_6
29,Applicant completes form,2025-02-18 09:18:16.760108+02:00,2025-02-18 09:18:16.760108+02:00,2025-02-19 09:19:16.760108+02:00,Applicant_11
22,Prepare home insurance quote,2025-02-18 09:18:48.056720+02:00,2025-02-18 09:18:48.056720+02:00,2025-02-18 09:52:23.892213+02:00,Clerk_4
22,Prepare acceptance pack,2025-02-18 09:18:48.056720+02:00,2025-02-18 09:18:48.056720+02:00,2025-02-18 09:49:13.342472+02:00,Loan Officer_8
21,Approve Loan Offer,2025-02-18 09:25:02.969724+02:00,2025-02-18 09:25:02.969724+02:00,2025-02-18 09:56:26.448296+02:00,Senior Officer_2
14,Consider re-design loan offer,2025-02-18 09:27:03.078517+02:00,2025-02-18 09:27:03.078517+02:00,2025-02-18 09:57:27.687054+02:00,Senior Officer_0
35,Check application form completeness,2025-02-18 09:30:00.646000+02:00,2025-02-18 09:30:00.646000+02:00,2025-02-18 10:03:57.925931+02:00,Clerk_5
32,Appraise property,2025-02-18 09:30:32.301507+02:00,2025-02-18 09:30:32.301507+02:00,2025-02-18 10:00:36.916753+02:00,Appraiser_1
32,Check credit history,2025-02-18 09:30:32.301507+02:00,2025-02-18 09:30:32.301507+02:00,2025-02-18 10:00:41.311024+02:00,Clerk_7
32,AML Check,2025-02-18 09:30:32.301507+02:00,2025-02-18 09:30:32.301507+02:00,2025-02-18 10:01:03.493507+02:00,AML Investigator_3
33,Return application back to applicant,2025-02-18 09:33:35.308142+02:00,2025-02-18 09:33:35.308142+02:00,2025-02-18 10:08:24.276350+02:00,Clerk_6
30,Assess loan risk,2025-02-18 09:36:22.127278+02:00,2025-02-18 09:36:22.127278+02:00,2025-02-18 10:06:43.553272+02:00,Loan Officer_2
16,Approve Loan Offer,2025-02-18 09:36:43.341720+02:00,2025-02-18 09:36:43.341720+02:00,2025-02-18 10:07:23.799189+02:00,Senior Officer_1
36,Check application form completeness,2025-02-18 09:45:00.646000+02:00,2025-02-18 09:45:00.646000+02:00,2025-02-18 10:15:02.856592+02:00,Clerk_8
31,Applicant completes form,2025-02-18 09:46:36.880225+02:00,2025-02-18 09:46:36.880225+02:00,2025-02-19 09:47:36.880225+02:00,Applicant_12
34,Appraise property,2025-02-18 09:47:37.175562+02:00,2025-02-18 09:47:37.175562+02:00,2025-02-18 10:22:08.170675+02:00,Appraiser_0
34,AML Check,2025-02-18 09:47:37.175562+02:00,2025-02-18 09:47:37.175562+02:00,2025-02-18 10:18:24.335291+02:00,AML Investigator_0
34,Check credit history,2025-02-18 09:47:37.175562+02:00,2025-02-18 09:47:37.175562+02:00,2025-02-18 10:17:39.446567+02:00,Clerk_1
22,Approve and send acceptance pack,2025-02-18 09:49:13.342472+02:00,2025-02-18 09:49:13.342472+02:00,2025-02-18 10:22:03.456271+02:00,Loan Officer_0
27,Approve Loan Offer,2025-02-18 09:49:18.768358+02:00,2025-02-18 09:56:26.448296+02:00,2025-02-18 10:26:44.512592+02:00,Senior Officer_2
22,Approve and post home insurance quote,2025-02-18 09:52:23.892213+02:00,2025-02-18 09:52:23.892213+02:00,2025-02-18 10:23:26.298711+02:00,Loan Officer_4
21,Prepare acceptance pack,2025-02-18 09:56:26.448296+02:00,2025-02-18 09:56:26.448296+02:00,2025-02-18 10:27:43.979365+02:00,Loan Officer_3
21,Prepare home insurance quote,2025-02-18 09:56:26.448296+02:00,2025-02-18 09:56:26.448296+02:00,2025-02-18 10:26:43.989222+02:00,Clerk_0
14,Design loan offer,2025-02-18 09:57:27.687054+02:00,2025-02-18 09:57:27.687054+02:00,2025-02-18 10:34:04.391155+02:00,Loan Officer_5
37,Check application form completeness,2025-02-18 10:00:00.646000+02:00,2025-02-18 10:00:00.646000+02:00,2025-02-18 10:30:36.151484+02:00,Clerk_2
32,Assess loan risk,2025-02-18 10:01:03.493507+02:00,2025-02-18 10:01:03.493507+02:00,2025-02-18 10:34:16.855772+02:00,Loan Officer_1
35,Check credit history,2025-02-18 10:03:57.925931+02:00,2025-02-18 10:03:57.925931+02:00,2025-02-18 10:34:11.645994+02:00,Clerk_3
35,AML Check,2025-02-18 10:03:57.925931+02:00,2025-02-18 10:03:57.925931+02:00,2025-02-18 10:34:20.059867+02:00,AML Investigator_1
35,Appraise property,2025-02-18 10:03:57.925931+02:00,2025-02-18 10:03:57.925931+02:00,2025-02-18 10:37:42.986234+02:00,Appraiser_1
0,Check application form completeness,2025-02-18 10:04:08.846105+02:00,2025-02-18 10:04:08.846105+02:00,2025-02-18 10:34:56.143973+02:00,Clerk_4
30,Design loan offer,2025-02-18 10:06:43.553272+02:00,2025-02-18 10:06:43.553272+02:00,2025-02-18 10:37:10.663568+02:00,Loan Officer_7
16,Prepare acceptance pack,2025-02-18 10:07:23.799189+02:00,2025-02-18 10:07:23.799189+02:00,2025-02-18 10:39:06.847866+02:00,Loan Officer_8
16,Prepare home insurance quote,2025-02-18 10:07:23.799189+02:00,2025-02-18 10:07:23.799189+02:00,2025-02-18 10:37:32.082860+02:00,Clerk_7
33,Applicant completes form,2025-02-18 10:08:24.276350+02:00,2025-02-18 10:08:24.276350+02:00,2025-02-19 10:09:24.276350+02:00,Applicant_13
38,Check application form completeness,2025-02-18 10:15:00.646000+02:00,2025-02-18 10:15:00.646000+02:00,2025-02-18 10:48:20.827192+02:00,Clerk_5
36,Appraise property,2025-02-18 10:15:02.856592+02:00,2025-02-18 10:22:08.170675+02:00,2025-02-18 10:58:19.826958+02:00,Appraiser_0
36,AML Check,2025-02-18 10:15:02.856592+02:00,2025-02-18 10:15:02.856592+02:00,2025-02-18 10:51:14.489569+02:00,AML Investigator_2
36,Check credit history,2025-02-18 10:15:02.856592+02:00,2025-02-18 10:15:02.856592+02:00,2025-02-18 10:45:44.278436+02:00,Clerk_6
34,Assess loan risk,2025-02-18 10:22:08.170675+02:00,2025-02-18 10:22:08.170675+02:00,2025-02-18 10:53:24.942345+02:00,Loan Officer_6
22,Consider re-design loan offer,2025-02-18 10:23:26.298711+02:00,2025-02-18 10:23:26.298711+02:00,2025-02-18 10:54:48.626364+02:00,Senior Officer_0
21,Approve and post home insurance quote,2025-02-18 10:26:43.989222+02:00,2025-02-18 10:26:43.989222+02:00,2025-02-18 10:57:30.637361+02:00,Loan Officer_2
27,Prepare acceptance pack,2025-02-18 10:26:44.512592+02:00,2025-02-18 10:26:44.512592+02:00,2025-02-18 10:59:44.784752+02:00,Loan Officer_0
27,Prepare home insurance quote,2025-02-18 10:26:44.512592+02:00,2025-02-18 10:26:44.512592+02:00,2025-02-18 10:57:42.765782+02:00,Clerk_8
21,Approve and send acceptance pack,2025-02-18 10:27:43.979365+02:00,2025-02-18 10:27:43.979365+02:00,2025-02-18 10:58:17.739092+02:00,Loan Officer_4
39,Check application form completeness,2025-02-18 10:30:00.646000+02:00,2025-02-18 10:30:00.646000+02:00,2025-02-18 11:00:25.442509+02:00,Clerk_1
37,Appraise property,2025-02-18 10:30:36.151484+02:00,2025-02-18 10:37:42.986234+02:00,2025-02-18 11:09:13.051882+02:00,Appraiser_1
37,Check credit history,2025-02-18 10:30:36.151484+02:00,2025-02-18 10:30:36.151484+02:00,2025-02-18 11:02:27.230071+02:00,Clerk_0
37,AML Check,2025-02-18 10:30:36.151484+02:00,2025-02-18 10:30:36.151484+02:00,2025-02-18 11:02:56.010319+02:00,AML Investigator_3
14,Approve Loan Offer,2025-02-18 10:34:04.391155+02:00,2025-02-18 10:34:04.391155+02:00,2025-02-18 11:06:12.103385+02:00,Senior Officer_1
32,Design loan offer,2025-02-18 10:34:16.855772+02:00,2025-02-18 10:34:16.855772+02:00,2025-02-18 11:06:12.974836+02:00,Loan Officer_3
0,Return application back to applicant,2025-02-18 10:34:56.143973+02:00,2025-02-18 10:34:56.143973+02:00,2025-02-18 11:07:44.223300+02:00,Clerk_2
30,Approve Loan Offer,2025-02-18 10:37:10.663568+02:00,2025-02-18 10:37:10.663568+02:00,2025-02-18 11:11:12.969710+02:00,Senior Officer_2
16,Approve and post home insurance quote,2025-02-18 10:37:32.082860+02:00,2025-02-18 10:37:32.082860+02:00,2025-02-18 11:09:47.151698+02:00,Loan Officer_5
35,Assess loan risk,2025-02-18 10:37:42.986234+02:00,2025-02-18 10:37:42.986234+02:00,2025-02-18 11:07:53.589735+02:00,Loan Officer_1
16,Approve and send acceptance pack,2025-02-18 10:39:06.847866+02:00,2025-02-18 10:39:06.847866+02:00,2025-02-18 11:09:42.628449+02:00,Loan Officer_7
40,Check application form completeness,2025-02-18 10:45:00.646000+02:00,2025-02-18 10:45:00.646000+02:00,2025-02-18 11:15:26.597714+02:00,Clerk_3
38,AML Check,2025-02-18 10:48:20.827192+02:00,2025-02-18 10:48:20.827192+02:00,2025-02-18 11:19:26.420140+02:00,AML Investigator_0
38,Appraise property,2025-02-18 10:48:20.827192+02:00,2025-02-18 10:58:19.826958+02:00,2025-02-18 11:29:13.925766+02:00,Appraiser_0
38,Check credit history,2025-02-18 10:48:20.827192+02:00,2025-02-18 10:48:20.827192+02:00,2025-02-18 11:19:11.808297+02:00,Clerk_4
34,Reject application,2025-02-18 10:53:24.942345+02:00,2025-02-18 10:53:24.942345+02:00,2025-02-18 11:23:33.169285+02:00,Clerk_7
22,Cancel application,2025-02-18 10:54:48.626364+02:00,2025-02-18 10:54:48.626364+02:00,2025-02-18 11:25:26.255273+02:00,Clerk_6
27,Approve and post home insurance quote,2025-02-18 10:57:42.765782+02:00,2025-02-18 10:57:42.765782+02:00,2025-02-18 11:28:02.053363+02:00,Loan Officer_8
21,Approve application,2025-02-18 10:58:17.739092+02:00,2025-02-18 10:58:17.739092+02:00,2025-02-18 11:28:43.088752+02:00,Clerk_5
36,Assess loan risk,2025-02-18 10:58:19.826958+02:00,2025-02-18 10:58:19.826958+02:00,2025-02-18 11:29:42.115084+02:00,Loan Officer_6
27,Approve and send acceptance pack,2025-02-18 10:59:44.784752+02:00,2025-02-18 10:59:44.784752+02:00,2025-02-18 11:30:29.724324+02:00,Loan Officer_2
41,Check application form completeness,2025-02-18 11:00:00.646000+02:00,2025-02-18 11:00:00.646000+02:00,2025-02-18 11:31:24.852280+02:00,Clerk_8
39,Return application back to applicant,2025-02-18 11:00:25.442509+02:00,2025-02-18 11:00:25.442509+02:00,2025-02-18 11:30:50.958169+02:00,Clerk_1
14,Prepare home insurance quote,2025-02-18 11:06:12.103385+02:00,2025-02-18 11:06:12.103385+02:00,2025-02-18 11:38:11.454302+02:00,Clerk_0
14,Prepare acceptance pack,2025-02-18 11:06:12.103385+02:00,2025-02-18 11:06:12.103385+02:00,2025-02-18 11:37:21.318180+02:00,Loan Officer_4
32,Approve Loan Offer,2025-02-18 11:06:12.974836+02:00,2025-02-18 11:06:12.974836+02:00,2025-02-18 11:38:21.745283+02:00,Senior Officer_0
0,Applicant completes form,2025-02-18 11:07:44.223300+02:00,2025-02-18 11:07:44.223300+02:00,2025-02-19 11:08:44.223300+02:00,Applicant_14
35,Design loan offer,2025-02-18 11:07:53.589735+02:00,2025-02-18 11:07:53.589735+02:00,2025-02-18 11:40:23.879512+02:00,Loan Officer_0
37,Assess loan risk,2025-02-18 11:09:13.051882+02:00,2025-02-18 11:09:13.051882+02:00,2025-02-18 11:41:19.926888+02:00,Loan Officer_3
16,Consider re-design loan offer,2025-02-18 11:09:47.151698+02:00,2025-02-18 11:09:47.151698+02:00,2025-02-18 11:42:54.238439+02:00,Senior Officer_1
30,Prepare acceptance pack,2025-02-18 11:11:12.969710+02:00,2025-02-18 11:11:12.969710+02:00,2025-02-18 11:41:43.921557+02:00,Loan Officer_1
30,Prepare home insurance quote,2025-02-18 11:11:12.969710+02:00,2025-02-18 11:11:12.969710+02:00,2025-02-18 11:42:18.103196+02:00,Clerk_2
42,Check application form completeness,2025-02-18 11:15:00.646000+02:00,2025-02-18 11:15:26.597714+02:00,2025-02-18 11:45:36.143397+02:00,Clerk_3
40,Check credit history,2025-02-18 11:15:26.597714+02:00,2025-02-18 11:19:11.808297+02:00,2025-02-18 11:52:15.338789+02:00,Clerk_4
40,Appraise property,2025-02-18 11:15:26.597714+02:00,2025-02-18 11:15:26.597714+02:00,2025-02-18 11:45:43.640881+02:00,Appraiser_1
40,AML Check,2025-02-18 11:15:26.597714+02:00,2025-02-18 11:15:26.597714+02:00,2025-02-18 11:45:34.056848+02:00,AML Investigator_1
38,Assess loan risk,2025-02-18 11:29:13.925766+02:00,2025-02-18 11:29:13.925766+02:00,2025-02-18 12:00:37.555582+02:00,Loan Officer_7
36,Design loan offer,2025-02-18 11:29:42.115084+02:00,2025-02-18 11:29:42.115084+02:00,2025-02-18 11:59:46.178236+02:00,Loan Officer_5
43,Check application form completeness,2025-02-18 11:30:00.646000+02:00,2025-02-18 11:30:00.646000+02:00,2025-02-18 12:00:04.948830+02:00,Clerk_7
27,Approve application,2025-02-18 11:30:29.724324+02:00,2025-02-18 11:30:29.724324+02:00,2025-02-18 12:03:12.311073+02:00,Clerk_6
39,Applicant completes form,2025-02-18 11:30:50.958169+02:00,2025-02-18 11:30:50.958169+02:00,2025-02-19 11:31:50.958169+02:00,Applicant_15
41,Appraise property,2025-02-18 11:31:24.852280+02:00,2025-02-18 11:31:24.852280+02:00,2025-02-18 12:03:56.281371+02:00,Appraiser_0
41,Check credit history,2025-02-18 11:31:24.852280+02:00,2025-02-18 11:31:24.852280+02:00,2025-02-18 12:03:00.362816+02:00,Clerk_5
41,AML Check,2025-02-18 11:31:24.852280+02:00,2025-02-18 11:31:24.852280+02:00,2025-02-18 12:01:43.491589+02:00,AML Investigator_2
6,Check application form completeness,2025-02-18 11:36:18.117114+02:00,2025-02-18 11:36:18.117114+02:00,2025-02-18 12:10:04.938993+02:00,Clerk_1
14,Approve and send acceptance pack,2025-02-18 11:37:21.318180+02:00,2025-02-18 11:37:21.318180+02:00,2025-02-18 12:09:47.495248+02:00,Loan Officer_8
14,Approve and post home insurance quote,2025-02-18 11:38:11.454302+02:00,2025-02-18 11:38:11.454302+02:00,2025-02-18 12:08:11.956256+02:00,Loan Officer_6
32,Prepare acceptance pack,2025-02-18 11:38:21.745283+02:00,2025-02-18 11:38:21.745283+02:00,2025-02-18 12:09:53.799681+02:00,Loan Officer_2
32,Prepare home insurance quote,2025-02-18 11:38:21.745283+02:00,2025-02-18 11:38:21.745283+02:00,2025-02-18 12:09:19.721857+02:00,Clerk_8
35,Approve Loan Offer,2025-02-18 11:40:23.879512+02:00,2025-02-18 11:40:23.879512+02:00,2025-02-18 12:10:34.583184+02:00,Senior Officer_2
37,Design loan offer,2025-02-18 11:41:19.926888+02:00,2025-02-18 11:41:19.926888+02:00,2025-02-18 12:12:12.669582+02:00,Loan Officer_4
30,Approve and send acceptance pack,2025-02-18 11:41:43.921557+02:00,2025-02-18 11:41:43.921557+02:00,2025-02-18 12:11:58.698334+02:00,Loan Officer_0
30,Approve and post home insurance quote,2025-02-18 11:42:18.103196+02:00,2025-02-18 11:42:18.103196+02:00,2025-02-18 12:13:35.580927+02:00,Loan Officer_3
16,Design loan offer,2025-02-18 11:42:54.238439+02:00,2025-02-18 11:42:54.238439+02:00,2025-02-18 12:13:35.577681+02:00,Loan Officer_1
44,Check application form completeness,2025-02-18 11:45:00.646000+02:00,2025-02-18 11:45:00.646000+02:00,2025-02-18 12:21:22.039879+02:00,Clerk_0
42,Check credit history,2025-02-18 11:45:36.143397+02:00,2025-02-18 11:45:36.143397+02:00,2025-02-18 12:16:27.438837+02:00,Clerk_2
42,Appraise property,2025-02-18 11:45:36.143397+02:00,2025-02-18 11:45:43.640881+02:00,2025-02-18 12:19:32.289487+02:00,Appraiser_1
42,AML Check,2025-02-18 11:45:36.143397+02:00,2025-02-18 11:45:36.143397+02:00,2025-02-18 12:17:32.603163+02:00,AML Investigator_3
40,Assess loan risk,2025-02-18 11:52:15.338789+02:00,2025-02-18 11:59:46.178236+02:00,2025-02-18 12:31:29.993783+02:00,Loan Officer_5
36,Approve Loan Offer,2025-02-18 11:59:46.178236+02:00,2025-02-18 11:59:46.178236+02:00,2025-02-18 12:30:30.619129+02:00,Senior Officer_0
45,Check application form completeness,2025-02-18 12:00:00.646000+02:00,2025-02-18 12:00:00.646000+02:00,2025-02-18 12:30:33.202644+02:00,Clerk_3
43,Check credit history,2025-02-18 12:00:04.948830+02:00,2025-02-18 12:00:04.948830+02:00,2025-02-18 12:31:38.384751+02:00,Clerk_4
43,Appraise property,2025-02-18 12:00:04.948830+02:00,2025-02-18 12:03:56.281371+02:00,2025-02-18 12:35:06.471277+02:00,Appraiser_0
43,AML Check,2025-02-18 12:00:04.948830+02:00,2025-02-18 12:00:04.948830+02:00,2025-02-18 12:30:24.643497+02:00,AML Investigator_0
38,Reject application,2025-02-18 12:00:37.555582+02:00,2025-02-18 12:00:37.555582+02:00,2025-02-18 12:31:17.465085+02:00,Clerk_7
41,Assess loan risk,2025-02-18 12:03:56.281371+02:00,2025-02-18 12:03:56.281371+02:00,2025-02-18 12:34:31.970952+02:00,Loan Officer_7
32,Approve and post home insurance quote,2025-02-18 12:09:19.721857+02:00,2025-02-18 12:09:19.721857+02:00,2025-02-18 12:39:39.366084+02:00,Loan Officer_6
14,Consider re-design loan offer,2025-02-18 12:09:47.495248+02:00,2025-02-18 12:09:47.495248+02:00,2025-02-18 12:40:10.483944+02:00,Senior Officer_1
32,Approve and send acceptance pack,2025-02-18 12:09:53.799681+02:00,2025-02-18 12:09:53.799681+02:00,2025-02-18 12:41:17.504715+02:00,Loan Officer_8
6,Check credit history,2025-02-18 12:10:04.938993+02:00,2025-02-18 12:10:04.938993+02:00,2025-02-18 12:40:18.180339+02:00,Clerk_5
6,AML Check,2025-02-18 12:10:04.938993+02:00,2025-02-18 12:10:04.938993+02:00,2025-02-18 12:41:30.706210+02:00,AML Investigator_1
6,Appraise property,2025-02-18 12:10:04.938993+02:00,2025-02-18 12:19:32.289487+02:00,2025-02-18 12:50:15.593965+02:00,Appraiser_1
35,Prepare home insurance quote,2025-02-18 12:10:34.583184+02:00,2025-02-18 12:10:34.583184+02:00,2025-02-18 12:41:16.607231+02:00,Clerk_6
35,Prepare acceptance pack,2025-02-18 12:10:34.583184+02:00,2025-02-18 12:10:34.583184+02:00,2025-02-18 12:41:26.934564+02:00,Loan Officer_2
37,Approve Loan Offer,2025-02-18 12:12:12.669582+02:00,2025-02-18 12:12:12.669582+02:00,2025-02-18 12:42:44.226053+02:00,Senior Officer_2
16,Approve Loan Offer,2025-02-18 12:13:35.577681+02:00,2025-02-18 12:30:30.619129+02:00,2025-02-18 13:01:01.823349+02:00,Senior Officer_0
30,Approve application,2025-02-18 12:13:35.580927+02:00,2025-02-18 12:13:35.580927+02:00,2025-02-18 12:44:04.952993+02:00,Clerk_8
46,Check application form completeness,2025-02-18 12:15:00.646000+02:00,2025-02-18 12:15:00.646000+02:00,2025-02-18 12:54:41.256830+02:00,Clerk_1
42,Assess loan risk,2025-02-18 12:19:32.289487+02:00,2025-02-18 12:19:32.289487+02:00,2025-02-18 12:50:34.509615+02:00,Loan Officer_0
44,Check credit history,2025-02-18 12:21:22.039879+02:00,2025-02-18 12:21:22.039879+02:00,2025-02-18 12:53:48.400724+02:00,Clerk_2
44,AML Check,2025-02-18 12:21:22.039879+02:00,2025-02-18 12:21:22.039879+02:00,2025-02-18 12:52:13.966699+02:00,AML Investigator_2
44,Appraise property,2025-02-18 12:21:22.039879+02:00,2025-02-18 12:35:06.471277+02:00,2025-02-18 13:07:15.138408+02:00,Appraiser_0
47,Check application form completeness,2025-02-18 12:30:00.646000+02:00,2025-02-18 12:30:00.646000+02:00,2025-02-18 13:01:31.876240+02:00,Clerk_0
36,Prepare acceptance pack,2025-02-18 12:30:30.619129+02:00,2025-02-18 12:30:30.619129+02:00,2025-02-18 13:01:07.079272+02:00,Loan Officer_4
36,Prepare home insurance quote,2025-02-18 12:30:30.619129+02:00,2025-02-18 12:30:33.202644+02:00,2025-02-18 13:06:48.571307+02:00,Clerk_3
45,Check credit history,2025-02-18 12:30:33.202644+02:00,2025-02-18 12:31:17.465085+02:00,2025-02-18 13:01:27.120676+02:00,Clerk_7
45,Appraise property,2025-02-18 12:30:33.202644+02:00,2025-02-18 12:50:15.593965+02:00,2025-02-18 13:20:50.809825+02:00,Appraiser_1
45,AML Check,2025-02-18 12:30:33.202644+02:00,2025-02-18 12:30:33.202644+02:00,2025-02-18 13:01:25.883921+02:00,AML Investigator_3
40,Reject application,2025-02-18 12:31:29.993783+02:00,2025-02-18 12:31:38.384751+02:00,2025-02-18 13:03:30.147978+02:00,Clerk_4
10,Check application form completeness,2025-02-18 12:33:28.280459+02:00,2025-02-18 12:40:18.180339+02:00,2025-02-18 13:11:45.951202+02:00,Clerk_5
41,Reject application,2025-02-18 12:34:31.970952+02:00,2025-02-18 12:41:16.607231+02:00,2025-02-18 13:15:22.675508+02:00,Clerk_6
43,Assess loan risk,2025-02-18 12:35:06.471277+02:00,2025-02-18 12:35:06.471277+02:00,2025-02-18 13:08:11.367630+02:00,Loan Officer_1
